title,summary,category
Anfield'ı yoğun kar yağışı esir aldı: Liverpool - Manchester United maçı ertelenecek mi?,"Liverpool ve Manchester United arasında bugün oynanması planlanan Premier Lig maçı, gece boyunca etkili olan yoğun kar yağışı nedeniyle tehlikedeydi. Aralık ayında Liverpool’un Everton ile oynayacağı maç, Storm Darragh nedeniyle başlama saatinden sadece dört saat önce iptal edilmişti.",Spor
"Kerem Aktürkoğlu Portekiz'de eleştirilerin odağı oldu: ""Türk Harry Potter büyüleyemedi""","Milli oyuncunun düşen performansı Portekiz basınında yankı uyandırırken, Abola Gazetesi Kerem için ""Türk Harry Potter'ın rakiplerini büyüleyemediği ve takımı yanlış kaleye koşmaya zorlayan kötü geçişler yaptığı beş veya altıncı maç oldu."" Gazete ayrıca milli futbolcu için ""Türk Harry Potter'ın rakiplerini büyüleyemediği ve takımı yanlış kaleye koşmaya zorlayan kötü geçişler yaptığı beş veya altıncı maç oldu.""",Spor
"Barış Alper Yılmaz'ın babasından transfer yanıtı: ""Takım söyleyemem""","Tüm futbolcuların kafasında Avrupa'da bir gün oynamak olduğunu belirten Yılmaz, ""Barış'ın da Avrupa'ya gitmek istediğini düşünüyorum. Galatasaray'da forma giyen ve gösterdiği performansla dikkatleri üzerine çeken Barış Alper Yılmaz'ın babası Yüksel Yılmaz, oğlunun geleceğiyle ilgili açıklamalarda bulundu.",Spor
Serdar Topraktepe'den Sergen Yalçın'a rapor: Beşiktaş'ın sorunlarını tek tek bildirdi,"Beşiktaş'ta yakın zamanda teknik direktörlük görevine getirilmesi beklenen Sergen Yalçın'ın siyah-beyazlıların mevcut çalıştırıcısı ve eski arkadaşı Serdar Topraktepe'yi arayarak takım hakkında bilgi aldığı öne sürüldü. Sözcü'nün haberine göre, Sergen Yalçın'ın siyah-beyazlıların şu anda hocalığını yapan Serdar Topraktepe'yi arayarak takım hakkında bilgi aldığı öne sürüldü.",Spor
"Chicago Bulls, Derrick Rose'un forma numarasını emekliye ayırıyor","Bulls, cumartesi gecesi New York Knicks’e karşı oynanacak iç saha maçı öncesinde Rose’u özel konuk olarak ağırlarken bu duyuruyu yaptı. TARİHİN EN GENÇ MVP'Sİ OLMUŞTU   Rose, ligde hemen fırtınalar estirerek Yılın Çaylağı ödülünü kazandı ve ikinci sezonunda bir NBA All-Star’ı oldu.",Spor
Galatasaray'da Başakşehir maçı hazırlıkları başladı,"Trendyol Süper Lig lideri Galatasaray, Göztepe galibiyetinin ardından ara vermeden Başakşehir ile oynayacağı maçın hazırlıklarına başladı. Florya Metin Oktay Tesisleri’nde Teknik Direktör Okan Buruk yönetiminde dinamik ısınmayla başlayan antrenman iki grup halinde 8’e 2 pas çalışmasıyla devam etti.",Spor
Tottenham'dan 6 yıllık sözleşme: Antonin Kinsky'i renklerine bağladı,"İngiltere Premier Lig ekibi Tottenham, Çekya'nın Slavia Prag takımından genç kaleci Antonin Kinsky'yi kadrosuna kattı. Geçmiş yıllarda ülkesinin Vyskov ve Pardubice ekiplerinde kiralık olarak görev yapan genç kaleci, bu sezon Slavia Prag kalesini devraldı.",Spor
"Göztepe'den Galatasaray maçı için sert açıklama: ""Yabancı hakemlik sistemi şarttır""","Göztepe'nin açıklaması şöyle:  ""Değerli Spor Kamuoyu, Saygıdeğer Sporseverler, HAK kelimesinin sözlük anlamına baktığımızda: “Kişinin hukuken korunan ve sahibine bu korumadan yararlanma yetkisi veren menfaattir” diye yazdığını görürüz. Futbol A Takım oyuncularımızdan Koray Günter’in penaltıya sebep olduğu yönündeki iddialar ve bu pozisyonun VAR’da beş dakika incelenmesi sonunda topun oyuncumuzun göğsüne geldiği aşikârdır.",Spor
Galatasaray 21 milyon euroyu gözden çıkardı: Lyon'dan Mikautadze teklifine yanıt,"Ara transfer döneminde Icardi'nin sezonu kapatmasıyla birlikte hücum bölgesine takviye yapmak isteyen Galatasaray, Lyon forması giyen Georges Mikautadze için harekete geçti. Sarı-kırmızılıların, Olimpik Lyon forması giyen ve Gürcistan Milli Takımı'yla EURO 2024'te gösterdiği performansla dikkatleri üzerine çeken Mikautadze'yi satın almak istediği öne sürülüyordu.",Spor
Futbol kulüpleri borsada sevindirmedi,"Ünlü futbol kulüplerinin hisse senedi performanslarında geçen yıl, genellikle karışık bir seyir izlendiği görüldü. Manchester United, İngiltere Premier Ligi'nde iç açıcı bir performans sergilemezken, hisse senedi piyasalarda da yatırımcısını üzdü.",Spor
Günlük 22 dakikalık egzersiz hastalık riskini azaltıyor,"Amerika Birleşik Devletleri’ndeki (ABD) Iowa Üniversitesi Sağlık Bakımı Tıp Merkezi'nde hastalara fiziksel aktivite seviyeleri ile ilgili anket uygulandı. Haftada 150 dakika egzersiz yaptığını söyleyen kişilerin kardiyovasküler hastalık, kanser, solunum yolu hastalığı ve diyabet dahil olmak üzere 19 kronik hastalığa yakalanma olasılığının istatistiksel olarak daha düşük olduğu bulundu.",Spor
Manisa Basket salladı yıkamadı,"Basketbol Süper Ligi'nde son ayların formda takımı Galatasaray'a İstanbul deplasmanında konuk olan Manisa Basket, baştan sona çekişmeli geçip normal süresi 99-99 biten maçı uzatmada 115-105 kaybetti. Ligde 13 maçta 3 galibiyette kalıp seri yakalayarak alt sıralardan uzaklaşma fırsatını tepen Manisa ekibi hafta içinde çarşamba günü Basketbol Şampiyonlar Ligi Play-In etabındaki ilk sınavda Alman ekibi Niners Chemnitz'i avantaj elde etmek için konuk edecek.",Spor
Petkimspor'dan önemli galibiyet,"Basketbol Şampiyonlar Ligi'nin Play-In etabında salı günü Hapoel Holon'la Azerbaycan'da oynayacağı serinin ilk maçı öncesi de moral tazeleyen ekipte Antrenör Burak Gören, açıklamalarda bulundu. İlk yarıda aslında 42 sayı yememize rağmen Büyükçekmece’yi kendi sahasında ikinci yanda 67 sayıda tutarak maçı kontrol ettik.",Spor
"""Aslan tepeden bakıyor"" (5 Ocak 2025 spor manşetleri)","Günün spor manşetlerinde, spor gündemiyle alakalı en yeni gelişmeler ve transfer haberleri belli oldu. 5 Ocak 2025 tarihli gazetelerin spor sayfalarına, Beşiktaş, Fenerbahçe, Galatasaray ve Trabzonspor'un haberlerine, 1 dakikada göz atın.",Spor
Okan Buruk'tan transfer açıklaması: Ayrılacak oyunculara göre pozisyon alacağız,"Göztepe'yi mağlup eden Galatasaray Teknik Direktörü Okan Buruk, ""Ayrılacak oyunculara göre pozisyon alacağız. Ben kenardan hep bunu yapmaya çalışıyorum  Takımımıza destek olacak oyuncuları alacağız.",Spor
"Canlı anlatım: Galatasaray, Göztepe'yi konuk ediyor","90+11 Mücadele sona erdi. Karşılaşma öncesinde Galatasaray İkinci Başkanı Metin Öztürk, Kayserispor mücadelesiyle sarı-kırmızılılarda 100. resmi maçına çıkan defans oyuncusu Abdülkerim Bardakcı'ya plaket takdim ederken, üzerinde 100 numaralı ve adının yazılı olduğu forma hediye etti. Stoilov, Çaykur Rizespor maçında ilk 11'de görev verdiği Ogün Bayrak ile Victor Hugo'nun yerine Lasse Nielsen ve Kuryu Matsuki'ye şans verdi.",Spor
Yunus Akgün'den 4 maçta 4 gol 4 asist,Galatasaray 'daki performansıyla dikkatleri üzerine çeken  Yunus Akgün  gollerine devam ediyor. Akgün bu golle  son 4 maçta 4 gol 4 asistlik katkı yapmış oldu.,Spor
Okan Buruk Göztepe maçında değişiklik yapmadı,"Sarı-kırmızılılarda Mauro Icardi sakatlığından dolayı, ailevi nedenler nedeniyle Almanya'dan geç dönen ve idman eksiği olan Kerem Demirbay ile Hakim Ziyech de teknik heyet kararıyla kadroda yer almadı. GALATASARAY'IN 11'İ   Sarı-kırmızılılar, mücadeleye; Fernando Muslera, Kaan Ayhan, Davinson Sanchez, Abdülkerim Bardakcı, Ismail Jakobs, Lucas Torreira, Gabriel Sara, Barış Alper Yılmaz, Dries Mertens, Yunus Akgün ve Victor Osimhen 11'i ile başladı.",Spor
Barcelona'ya Dani Olmo ve Pau Victor şoku: 55 milyon euro'luk transfere lisans yok,Olmo'yu 55 milyon euro'luk bonservisle kadrosuna katan İspanyol devi kararı mahkemeye taşıyacak. Olmo'yu 55 milyon euro'luk bonservisle kadrosuna katan İspanyol devi karara itiraz için Spor İdare Mahkemesi'ne başvuruda bulunacak. Barcelona'nın mahkeme yoluyla da sonuç alamaması durumunda Dani Olmo'yu başka bir takıma kiralaması bekleniyor.,Spor
"Mame Thiam'dan 2 gol, 1 asist: Eyüpspor, Antalya'da 3 puanla dönüyor","ikas Eyüpspor, Trendyol Süper Lig'in 18. haftasında Onvo Antalyaspor'u deplasmanda 4-1 mağlup etti. MAÇTAN NOTLAR Hakemler: Muhammet Ali Metoğlu, Mehmet Kısal, Özcan Sultanoğlu  Onvo Antalyaspor: Kenan Piric, Bünyamin Balcı, Veysel Sarı, Thalisson, Güray Vural, Petrusenko (Dk.",Spor
"Başakşehir, Adana Demirspor'u tek golle geçti",16'ncı dakikada Adana Demirspor'un atağında Yusuf Barasi'nin arka direğe doğru kullandığı serbest atışta Arda Kurtulan'dan seken topa kaleci Muhammed Şengezer hakim oldu. 25'inci dakikada Başakşehir'in atağında savunmanın arkasına atılan pasta topa hakim olan Piatek'in yerden vuruşunda kaleci Deniz penaltı noktası civarında yatarak ayaklarıyla topu kontrol etti.,Spor
Beşiktaş sakatlanan Tayyip Talha'nın son durumunu açıkladı,"Beşiktaş, Çaykur Rizespor maçında sakatlanan Tayyip Talha'nın MR görüntüleme sonuçlarını açıkladı. Siyah beyazlılardan yapılan açıklama şöyle:   ""Futbol A Takımımızın Çaykur Rizespor’la oynadığı maçın 41. dakikasında sağ uyluk arka adalesinde ağrı hissettiği için oyuna devam edemeyen futbolcumuz Tayyip Talha Sanuç’un yapılan değerlendirme ve Acıbadem Altunizade Hastanesi’nde yapılan MR görüntülemesinde uyluk arka adale (biseps femoris) kas tendon bileşkesinde gerilme ve kısmi yırtık saptanmıştır.",Spor
Başakşehir'de iki futbolcu Galatasaray maçında cezalı duruma düştü,Başakşehir'de Miguel Crespo'nun ve Berat Özdemir Galatasaray maçında cezalı duruma düştü. İKİ FUTBOLCU CEZALI Başakşehir'de  Miguel Crespo 'nun ve  Berat Özdemir  Galatasaray maçında cezalı duruma düştü.,Spor
39 yaşındaki Ronaldo'nun Suudi Arabistan kariyeri bitiyor mu?,"Futbolu bıraktıktan sonra kulüp satın almayı düşündüğünü dile getiren Cristiano Ronaldo'nun Suudi ekibi Al Nassr'daki sözleşmesi bitiyor. Bu iddiaların ardından konuşan efsane futbolcu, burada mutlu olduğunu ve takımımın daha fazla kupa kazanmasına yardımcı olmak istediğini açıkladı.",Spor
Kadıköy'de Hatayspor'u konuk edecek Fenerbahçe'nin iç saha karnesi,"Lig arası öncesi son maçında Eyüpspor'a karşı puan kaybeden Fenerbahçe yarınki mücadeleden galip ayrılıp 2025 yılına galibiyetle başlamak istiyor. Antrenmanda sakatlık yaşayarak sağ arka adalesinde kısmi yırtık teşhisi konulan İsmail Yüksek, hafif sakatlığı bulunan Samet Akaydin, geçirdiği operasyonun ardından tedavileri süren Jayden Oosterwolde ve Rodrigo Becao kadroda olmayacak.",Spor
Galatasaray-Göztepe maçının VAR'ı belli oldu,"Trendyol Süper Lig'de bu akşam oynanacak  Galatasaray-Göztepe  maçının Video Yardımcı Hakemi (VAR) Alper Çetin oldu. Trendyol Süper Lig'in 18. haftasında Galatasaray ile Göztepe, bu akşam saat 19.00'da RAMS Park'ta karşılaşacak.",Spor
Liverpool'un kahramanı veda ediyor: Muhammed Salah'dan ayrılık açıklaması,"Liverpool'un kahramanı Muhammed Salah, kulübe veda ediyor.Liverpool'un 30 yıl sonra şampiyonluğa ulaşmasında büyük rol oynayan Mısırlı futbolcu, sezon sonunda takımdan ayrılacağını açıkladı. Mısırlı futbolcunun yeni adresinin neresi olacağı ise merak konusu.Suudi Arabistan'dan astronomik teklifler alan Salah'a, Paris Saint Germain de 3 sezon için 78 milyon euro teklif etti.",Spor
Hull City’nin Türk bayrağı paylaşımına Acun Ilıcalı’dan açıklama: İstanbul’daki olayları hatırlattı,"2000 yılında Galatasaray ile Leeds United arasında oynanan maç öncesinde çıkan olaylarda öldürülen iki İngilizi hatırlatan Ilıcalı, “Bugün yapılan açıklama, bayrağımızın ülkemiz aleyhine provokasyon unsuru olarak kullanımını engellemeye yöneliktir.” dedi. Kulüpten yapılan açıklamada, “Taraftarlarımızdan, 25 yıl önce İstanbul’da yaşanan trajik olaylara saygı çerçevesinde MKM Stadyumuna Türkiye bayrağı veya tişörtü getirmemelerini rica ediyoruz.” ifadeleri kullanıldı.",Spor
"""Skriniar çalımı"" (4 Ocak 2025 spor manşetleri)","Günün spor manşetlerinde, spor gündemiyle alakalı en yeni gelişmeler ve transfer haberleri belli oldu. 4 Ocak 2025 tarihli gazetelerin spor sayfalarına, Beşiktaş, Fenerbahçe, Galatasaray ve Trabzonspor'un haberlerine, 1 dakikada göz atın.",Spor
Genç yıldız Oğuzhan Yılmaz Avrupa kulüplerinin radarında,"Sezon sonu sözleşmesi sona erecek olan Trabzonspor'un genç sağ beki Oğuzhan Yılmaz, Avrupa'dan ve Türkiye'den birçok kulübün radarına girdi. Lig kulüpleri, Yılmaz’ın sezon sonu sözleşmesinin sona erecek olmasından dolayı genç oyuncuyu kadrolarına katmak için harekete geçmiş durumda.",Spor
Milli futbolcu Ferdi Kadıoğlu ameliyat oldu: Eskisinden daha güçlü döneceğim,"Kariyerine İngiltere Premier Lig ekibi Brighton Hove Albion'da devam eden milli futbolcu Ferdi Kadıoğlu, sol ayak baş parmağından ameliyat oldu. 25 yaşındaki futbolcu, sosyal medya hesabından yaptığı açıklamada, sol ayak baş parmağından operasyon geçirdiğini duyurdu.",Spor
Süper Lig: Çaykur Rizespor-Beşiktaş maçının VAR’ı açıklandı,Trendyol Süper Lig’in 18. haftasında bugün oynanacak Çaykur Rizespor-Beşiktaş maçının Video Yardımcı Hakem'i (VAR) Sarper Barış Saka oldu. Ergün’ün yardımcılıklarını İbrahim Bozbey ve Candaş Elbil yapacak.,Spor
Transfer haberleri: Liverpool’un Uruguaylı forveti Darwin Nunez Milan yolunda,"Avrupa'da transfer dönemi 1 Ocak'ta başlarken, İtalya Serie A ekiplerinden Milan, Liverpool’un Uruguaylı forveti Darwin Nunez için atağa kalktı. Milan, İngiliz ekibinde bu sezon istenilen performansı ortaya koyamayan 25 yaşındaki golcü oyuncuyu zorunlu satın alma opsiyonuyla birlikte kiralık olarak kadrosuna katmak istiyor.",Spor
McCollum Fenerbahçe'de,"Karşıyaka'da takımın yıldızı Errick McCollum da yuvadan uçup ligde yeşil-kırmızılıların pazar günü rakip olacağı lider Fenerbahçe Beko'yla anlaştı. 5 EKSİKLE ÇIKACAK   McCollum'un yanı sıra ödeme yapılamayan kaptan Kenan Sipahi'nin de yerli oyunculara maaş ödenmemesine rağmen kulüpten yapılan, ""Tüm oyuncuların ödemeleri yapıldı"" açıklamasına tepki göstererek sakatlık raporuyla antrenmanlara çıkmadığı, Fenerbahçe maçında da forma giymeyeceği öğrenildi.",Spor
Büyük takımların transfer listesindeki Ahmed Kutucu ve Berke Özer'in bonservis ücretleri belli oldu,"Avrupa takımlarının ve Galatasaray, Fenerbahçe, Beşiktaş ile Trabzonspor'un gündeminde olan iki milli yıldız için Eyüpspor Asbaşkanı Fatih Kulaksız'dan açıklama geldi. Kulaksız şu ifadeleri kullandı: ""Biz Ahmed Kutucu ve Berke Özer için 10'ar milyon euro transfer bedeli belirledik fakat bunu süreç gösterecek.",Spor
Korsan maç yayın ve yasadışı bahis: 30 sunucu ve 100 alan adına el konuldu,"LaLiga'dan yapılan resmi açıklamada, ""Operasyona Bulgaristan, Hırvatistan, Fransa, Almanya, İtalya, Hollanda, Romanya, İsveç, İsviçre ve İngiltere'nin de aralarında bulunduğu 15 ülke katıldı. 2024 Avrupa Şampiyonası ve Paris Olimpiyat Oyunları'nın da dahil olduğu 2024 yazındaki spor etkinliklerinin arka planında, soruşturma aynı zamanda yasadışı platformların hak korsanlığı yaptığı Kuzey Makedonya, Yunanistan Cumhuriyeti, İspanya, Letonya, Fransa Cumhuriyeti, Hollanda, Romanya, Portekiz ve diğerleri gibi bir dizi başka ülkede de harekete geçilmesini tetikledi.",Spor
Hatayspor maçı öncesi iki futbolcudan Fenerbahçe'ye kötü haber,Fenerbahçe'de Samet Akaydin ve İsmail Yüksek adale sakatlıkları nedeniyle Hatayspor'a karşı forma giyemeyecek. Samet Akaydin ve İsmail Yüksek adale sakatlıkları nedeniyle Hatayspor'a karşı forma giyemeyecek.,Spor
Fenerbahçe'nin En-Nesyri için istediği ücret ortaya çıktı: Türk futbol tarihinin en pahalı satışı olabilir!,"Youssef En-Nesyri'nin satışına ilk etapta sıcak bakmayan sarı-lacivertliler, Suudi Arabistan ekibinin ısrarı sonrası pazarlık masasına oturdu. En-Nesyri'nin bu rakamlara Al Nassr'a transfer olması durumunda Türk futbol tarihinin en pahalı satışını gerçekleştirmiş olacak.",Spor
Manchester United'dan Altay Bayındır kararı,"İngiliz devi Manchester United milli kaleci Altay Bayındır ile yolları ayırma kararı aldı. United'da ilk 11'de başlayan ve 90 dakika görev yapan milli kaleci Altay Bayındır, yediği golle maçın önüne geçmişti.",Spor
Orduspor otobüsü neden Suriye'de? Kulüpten açıklama geldi,"Grup takımlarından 52 Orduspor'un takım otobüsü seyir halindeyken, arkasından gelen araçta bulunanlar cep telefonuyla o anları kayda aldı. Yapılan açıklamada, ""Görüntülerde görünen otobüs 18 Aralık 2024 tarihinde kulübümüz tarafından satılmış olup, satıldığı tarihten itibaren kulübümüzle bir ilgisi bulunmamaktadır.""",Spor
Spor yapanların düştüğü en büyük hata: Bilim insanları ''Kilo vermeyi engelliyor'' dedi,"Anglia Ruskin Üniversitesi'nde görev yapan bilim insanlarına göre, her gün spor yapmak, kilo kaybı ve kas gelişimi açısından olumsuz sonuçlar doğurabilir. Vücudun aynı hareketlere alışarak yeni kas yapmaya gerek duymadığını belirten uzmanlar, dört ila altı haftada bir, yoğun egzersizlere ara verilmesini tavsiye etti.",Spor
Galatasaray'ın gündemindeki Mikautadze'den transfer açıklaması,"Lige verilen arada ailesiyle zaman geçirdiğini vurgulayan Gürcü yıldız, ""Tatilde formda kalmak için idman programı uyguladım. Adı sıkça Galatasaray ile anılan yıldız oyuncu şu ifadeleri kullandı: ""Buraya 6 ay önce transfer oldum.",Spor
Futbolcu Ramin Rezaeian'a kadın taraftara sarılma cezası,"Takımı İstiklal'in maçında stadın önüne gelen bir hayranına sarılan Ramin Rezaeian bu hareketi nedeniyle İran Futbol Federasyonu Etik Komitesi'ne sevk edildi. İran'da stadyumlara girebilmek için uzun süre mücadele eden kadınlar, 6 yıl önce 2019'da bu hakkı kazanmıştı.",Spor
